Toshiba E-Studio 163;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_163-88697.html;https://static.1k.by/images/products/ip/125/p90000/pe/0/88697/m0848d9d2f.jpg;копир/сканер, A3, печать: лазерная черно-белая, скорость печати: ч/б - 16 стр/мин, вывод: 100 листов
Toshiba E-Studio 166;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_166-139238.html;https://static.1k.by/images/products/ip/125/p140000/p7/9/139238/m9ef93b139.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 16 стр/мин, вывод: 250 листов
Toshiba e-STUDIO2050C;https://komp.1k.by//periphery-printers/toshiba/Toshiba_e_STUDIO2050C-848557.html;https://static.1k.by/images/products/ip/125/p850000/pf/b/848557/ia280b1dca.jpg;копир/сканер, A3, печать: лазерная цветная, 600x600 dpi, сканер: 600x600 dpi, скорость печати: ч/б - 20 стр/мин, цветн. - 20 стр/мин
Toshiba E-Studio 160;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_160-88695.html;https://static.1k.by/images/products/ip/125/p90000/pd/4/88695/md19ae37f6.jpg;копир/сканер, A3, печать: лазерная черно-белая, скорость печати: ч/б - 16 стр/мин, вывод: 250 листов
Toshiba E-Studio 161;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_161-88696.html;https://static.1k.by/images/products/ip/125/p90000/pb/2/88696/mb081ae899.jpg;копир, A3, печать: лазерная черно-белая, скорость печати: ч/б - 16 стр/мин, вывод: 250 листов
Toshiba E-Studio 165;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_165-88698.html;https://static.1k.by/images/products/ip/125/p90000/p7/6/88698/m59744fdd6.jpg;копир/сканер/факс, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 16 стр/мин, вывод: 250 листов
Toshiba E-Studio 207;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_207-89301.html;https://static.1k.by/images/products/ip/125/p90000/p2/e/89301/me3c3b16f3.jpg;копир, A3, печать: лазерная черно-белая, скорость печати: ч/б - 20 стр/мин, вывод: 250 листов
Toshiba E-Studio 232;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_232-89305.html;https://static.1k.by/images/products/ip/125/p90000/p9/4/89305/mc1049e2e1.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 23 стр/мин, вывод: 250 листов
Toshiba E-Studio 280;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_280-89307.html;https://static.1k.by/images/products/ip/125/p90000/p4/2/89307/mf0e007733.jpg;копир/сканер/факс, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 28 стр/мин, вывод: 550 листов
Toshiba E-Studio 167;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_167-139239.html;https://static.1k.by/images/products/ip/125/p140000/p5/4/139239/m1bc0fd032.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 16 стр/мин, вывод: 250 листов
Toshiba E-Studio 206;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_206-139240.html;https://static.1k.by/images/products/ip/125/p140000/pf/6/139240/m978442f30.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 20 стр/мин, вывод: 250 листов
Toshiba E-Studio 237;https://komp.1k.by//periphery-printers/toshiba/Toshiba_E_Studio_237-139241.html;https://static.1k.by/images/products/ip/125/p140000/pe/e/139241/m9a6e4b0b7.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 23 стр/мин, вывод: 250 листов
Toshiba e-STUDIO181;https://komp.1k.by//periphery-printers/toshiba/Toshiba_e_STUDIO181-366969.html;https://static.1k.by/images/products/ip/125/p370000/p0/1/366969/ie8333eec4.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 18 стр/мин, вывод: 250 листов
