HP DeskJet 2130;https://komp.1k.by//periphery-printers/hp/HP_DeskJet_2130-2205105.html;https://static.1k.by/images/products/ip/125/pp2/d/2205105/ibc12d6d1d.jpg;фотопринтер/копир/сканер, A4, печать: термическая струйная цветная, 4800x1200 dpi, сканер: 1200x1200 dpi, скорость печати: ч/б - 20 стр/мин, цветн. - 16 стр/мин, вывод: 25 листов
HP LaserJet Pro MFP M28w;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_Pro_MFP_M28w-3183619.html;https://static.1k.by/images/products/ip/125/pp0/b/3183619/i17f2bd590.jpg;копир/сканер, A4, печать: лазерная черно-белая, скорость печати: ч/б - 18 стр/мин, вывод: 100 листов, Wi-Fi, airPrint
 HP LaserJet Pro MFP M130a;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_Pro_MFP_M130a-2735861.html;https://static.1k.by/images/products/ip/125/ppb/2/2735861/id72b24253.jpg;копир/сканер, A4, печать: лазерная черно-белая, сканер: 1200x1200 dpi, скорость печати: ч/б - 22 стр/мин, вывод: 100 листов
 HP LaserJet Pro M15w;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_Pro_M15w-3302339.html;https://static.1k.by/images/products/ip/125/pp9/c/3302339/i8a319b61c.jpg;A4, печать: лазерная черно-белая, скорость печати: ч/б - 18 стр/мин, вывод: 100 листов, Wi-Fi, airPrint
 HP LaserJet Pro M102a;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_Pro_M102a-2655193.html;https://static.1k.by/images/products/ip/125/pp7/3/2655193/iacaf02f06.jpg;A4, печать: лазерная черно-белая, скорость печати: ч/б - 23 стр/мин, вывод: 100 листов
 HP LaserJet Pro M15a;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_Pro_M15a-3302033.html;https://static.1k.by/images/products/ip/125/pp1/9/3302033/id5d19e6a5.jpg;A4, печать: лазерная черно-белая, скорость печати: ч/б - 18 стр/мин, вывод: 100 листов
 HP LaserJet Pro M28a;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_Pro_M28a-3204063.html;https://static.1k.by/images/products/ip/125/pp4/3/3204063/i068171518.jpg;копир/сканер, A4, печать: лазерная черно-белая, сканер: 1200x1200 dpi, скорость печати: ч/б - 18 стр/мин, вывод: 100 листов
 HP Ink Tank Wireless 419;https://komp.1k.by//periphery-printers/hp/HP_Ink_Tank_Wireless_419-3183625.html;https://static.1k.by/images/products/ip/125/ppf/1/3183625/idf76c9c57.jpg;фотопринтер/копир/сканер, A4, печать: термическая струйная цветная, 4800x1200 dpi, сканер: 1200x1200 dpi, скорость печати: ч/б - 819 стр/мин, цветн. - 515 стр/мин, вывод: 25 листов, Wi-Fi, airPrint
 HP LaserJet P2035;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_P2035-195039.html;https://static.1k.by/images/products/ip/125/p200000/p0/7/195039/i87364b927.jpg;A4, печать: лазерная черно-белая, скорость печати: ч/б - 30 стр/мин, вывод: 150 листов
 HP DeskJet Ink Advantage 3775;https://komp.1k.by//periphery-printers/hp/HP_DeskJet_Ink_Advantage_3775-2735865.html;https://static.1k.by/images/products/ip/125/pp8/2/2735865/ic3b560bcf.jpg;фотопринтер/копир/сканер, A4, печать: термическая струйная цветная, 4800x1200 dpi, сканер: 600x600 dpi, скорость печати: ч/б - 19 стр/мин, цветн. - 15 стр/мин, вывод: 25 листов, Wi-Fi, airPrint
 HP Laser 107w;https://komp.1k.by//periphery-printers/hp/HP_Laser_107w-3757441.html;https://static.1k.by/images/products/ip/125/pp3/7/3757441/i6a7575c85.jpg;A4, печать: лазерная черно-белая, скорость печати: ч/б - 20 стр/мин, вывод: 100 листов, Wi-Fi, airPrint
 HP LaserJet Pro MFP M428fdn;https://komp.1k.by//periphery-printers/hp/HP_LaserJet_Pro_MFP_M428fdn-3749041.html;https://static.1k.by/images/products/ip/125/pp1/0/3749041/i53b8268bb.jpg;копир/сканер/факс, A4, печать: лазерная черно-белая, прямая, сканер: 1200x1200 dpi, скорость печати: ч/б - 38 стр/мин, вывод: 150 листов, airPrint
 HP Laser 107a;https://komp.1k.by//periphery-printers/hp/HP_Laser_107a-3757443.html;https://static.1k.by/images/products/ip/125/ppd/5/3757443/i035621fdc.jpg;A4, печать: лазерная черно-белая, скорость печати: ч/б - 20 стр/мин, вывод: 100 листов
 HP Color LaserJet Pro M454dn;https://komp.1k.by//periphery-printers/hp/HP_Color_LaserJet_Pro_M454dn-3758499.html;https://static.1k.by/images/products/ip/125/ppd/2/3758499/i6cb4d67fa.jpg;A4, печать: лазерная цветная, прямая, 600x600 dpi, скорость печати: ч/б - 27 стр/мин, цветн. - 27 стр/мин, вывод: 150 листов, airPrint
