Ricoh SP 150SU;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_150SU-2544931.html;https://static.1k.by/images/products/ip/125/pp0/b/2544931/i6c5444ac2.jpg;копир/сканер, A4, печать: лазерная черно-белая, сканер: 1200x1200 dpi, скорость печати: ч/б - 22 стр/мин
Ricoh SP 111SU;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_111SU-1348371.html;https://static.1k.by/images/products/ip/125/pp8/b/1348371/if7f5e6278.jpg;копир/сканер, A4, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 16 стр/мин, вывод: 10 листов
Ricoh SP C261SFNw;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_C261SFNw-3079113.html;https://static.1k.by/images/products/ip/125/pp4/4/3079113/i0f36a6453.jpg;копир/сканер/факс, A4, печать: лазерная цветная, 2400x600 dpi, сканер: 1200x1200 dpi, скорость печати: ч/б - 20 стр/мин, цветн. - 20 стр/мин, вывод: 150 листов, Wi-Fi, airPrint
Ricoh SP 230DNw;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_230DNw-3433349.html;https://static.1k.by/images/products/ip/125/pp9/d/3433349/i8c4334c50.jpg;A4, печать: лазерная черно-белая, скорость печати: ч/б - 30 стр/мин, вывод: 150 листов, Wi-Fi, airPrint
Ricoh MP 2014AD;https://komp.1k.by//periphery-printers/ricoh/Ricoh_MP_2014AD-2348499.html;https://static.1k.by/images/products/ip/125/ppc/b/2348499/i1631d9302.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 20 стр/мин, вывод: 250 листов
Ricoh SP 330SFN;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_330SFN-3433351.html;https://static.1k.by/images/products/ip/125/ppc/d/3433351/i9eb8a6ae0.jpg;копир/сканер/факс, A4, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 32 стр/мин, вывод: 50 листов, airPrint
Ricoh SP C361SFNw;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_C361SFNw-3222903.html;https://static.1k.by/images/products/ip/125/pp2/a/3222903/i3c65a10f6.jpg;копир/сканер/факс, A4, печать: светодиодная цветная, прямая, 1200x1200 dpi, сканер: 600x600 dpi, скорость печати: ч/б - 30 стр/мин, цветн. - 30 стр/мин, вывод: 150 листов, Wi-Fi, airPrint
Ricoh SP 230SFNw;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_230SFNw-3433343.html;https://static.1k.by/images/products/ip/125/pp2/8/3433343/i8f6ba054d.jpg;копир/сканер/факс, A4, печать: лазерная черно-белая, сканер: 1200x1200 dpi, скорость печати: ч/б - 30 стр/мин, вывод: 120 листов, Wi-Fi, airPrint
Ricoh MP 2014D;https://komp.1k.by//periphery-printers/ricoh/Ricoh_MP_2014D-2356535.html;https://static.1k.by/images/products/ip/125/pp1/3/2356535/ia90ab7b54.jpg;копир/сканер, A3, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 20 стр/мин, вывод: 250 листов
Ricoh SP 277SNwX;https://komp.1k.by//periphery-printers/ricoh/Ricoh_SP_277SNwX-2820319.html;https://static.1k.by/images/products/ip/125/pp3/8/2820319/i763ff2650.jpg;копир/сканер, A4, печать: лазерная черно-белая, сканер: 600x600 dpi, скорость печати: ч/б - 23 стр/мин, вывод: 50 листов, Wi-Fi
